pagination,pagination-href,body,Stars
"56","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_56?ie=UTF8&pageNumber=56&sortBy=recent","This the best smart phone in this price range I have ever owned.  It operates so smoothly and efficiently and  the display is visually beautiful and bright.  The colors are so vibrant and the text is clear and crisp.  I disliked tremendously a some previous phone I had because all the text was so faint and light that I strained to read anything on it.  I have no problems ready anything on this Samsung; as I said all text is clear, sharp and readable.  All my apps sync so smoothly, i.e., Fitbit with My Daily Fitness Calorie Calculator work together seamlessly.  For this price you are getting a good quality phone just as good as those high end, high priced ones.  This is my first Samsung phone and wish I had purchased a Samsung many phones ago.  I highly recommend this phone and am one satisfied customer.","5.0 out of 5 stars"
"34","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&sortBy=recent","The phone seems great, can't get pics and camera colors to come out right. Looks neg. Sent for a new one.","2.0 out of 5 stars"
"38","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_38?ie=UTF8&pageNumber=38&sortBy=recent","Nice cellphone","5.0 out of 5 stars"
"52","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_52?ie=UTF8&pageNumber=52&sortBy=recent","perfect","5.0 out of 5 stars"
"16","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&sortBy=recent","Great shipping & purchase.","5.0 out of 5 stars"
"61","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_61?ie=UTF8&pageNumber=61&sortBy=recent","Super satisfied by Amazon! Everything it said it would be and more! Has a great price and the camera is amazing.","5.0 out of 5 stars"
"88","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_88?ie=UTF8&pageNumber=88&sortBy=recent","i`m very satisfied","5.0 out of 5 stars"
"59","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_59?ie=UTF8&pageNumber=59&sortBy=recent","So far happy with my new phone","4.0 out of 5 stars"
"75","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_75?ie=UTF8&pageNumber=75&sortBy=recent","Please do yourself a favor. DO NOT BUY THIS PHONE.  The duos. The camera stopped working within two months of use. I reset the phone. Called Samsung customer service, nothing could be done. The worse thing is I purchased two phone. The camera quality is not good.","1.0 out of 5 stars"
"83","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_83?ie=UTF8&pageNumber=83&sortBy=recent","Volume is a bit low but overall a very good phone","3.0 out of 5 stars"
"87","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_87?ie=UTF8&pageNumber=87&sortBy=recent","Excellent!","5.0 out of 5 stars"
"23","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&sortBy=recent","I have only had this phone for about a week now and I really enjoy it. I bought the gold one and it is really pretty. It functions the same as my Samsung Galaxy s4, s5 and almost any other Samsung as far as functionality goes. The system seems to be set up the same for my basic purposes at quite a fraction of the cost. The last s5 I bought cost close to 800 dollars and I am way happier with this cheaper phone than I was with the s5. I watch videos, make phone calls, text, Facebook, snap chat and online shopping of course with hardly any issues.
This issues I have had so far is that for some reason my backspace button on my keyboard is finicky. I have even tried downloading a different keyboard app and I still have the same issue. I don't know if it's an issue with the screen or what. Also for some reason snap chat videos shows a green line to the far left of the screen, it doesn't really disrupt anything it's just odd that it's there. Last thing is that for some reason I can't get mms messages to go out or come in which can be extremely frustrating. I don't know if a technical support could help me with these issues or not. I've always had contract phones so I don't really know how customer support goes for a phone that's not on contract.
I would definitely make this purchase again. Even with the little glitches, this is a good name brand phone and worth the money spent on it. I just hope that somehow I can smooth out the glitches to prevent further inconvenience. Hope this helps.","4.0 out of 5 stars"
"77","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_77?ie=UTF8&pageNumber=77&sortBy=recent","Great phone, battery is good","5.0 out of 5 stars"
"12","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&sortBy=recent","Well i live in haiti and that s*** dosent work","2.0 out of 5 stars"
"10","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&sortBy=recent","Great phone. Living and working overseas, one has two choices a really expensive phone or a poor quality phone, sometimes both. This phone works great and serves me well.","5.0 out of 5 stars"
"81","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_81?ie=UTF8&pageNumber=81&sortBy=recent","its a great phone and doesn't bring any unnecessary application, works very well.","4.0 out of 5 stars"
"77","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_77?ie=UTF8&pageNumber=77&sortBy=recent","I am still looking for the catch, the down side of this phone, because so far it seems too good to be true.
Great phone in all the specs a smartphone needs.-

NOTE: This is a medium size screen phone. If you wish for a small phone this might not be for you. If you wish for a big phone but don't want to pay $600dlls this might be a great half way.-","5.0 out of 5 stars"
"41","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_41?ie=UTF8&pageNumber=41&sortBy=recent","This is an amazing phone at an amazing price for an unlocked, 2 chip phone. I needed a phone to bring my mother in law in Brazil, and for $180 (at time of purchase) this is a no-brainer.","5.0 out of 5 stars"
"88","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_88?ie=UTF8&pageNumber=88&sortBy=recent","Gave this as a gift to my grand daughter.","4.0 out of 5 stars"
"44","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_44?ie=UTF8&pageNumber=44&sortBy=recent","great customer service. the phone is nice too.","4.0 out of 5 stars"
"86","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_86?ie=UTF8&pageNumber=86&sortBy=recent","great phone even though its only 3g its features more than make up the difference","5.0 out of 5 stars"
"85","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_85?ie=UTF8&pageNumber=85&sortBy=recent","This phone is ugh
the back camera sucks, front camera is wow amazing
it's slow here and there
can't hardly customize
it freezes and have to restart
I'm not happy with this phone

I'm going to blu studio","2.0 out of 5 stars"
"72","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_72?ie=UTF8&pageNumber=72&sortBy=recent","It's OK had one before so I know it's good","4.0 out of 5 stars"
"68","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_68?ie=UTF8&pageNumber=68&sortBy=recent","bueno","5.0 out of 5 stars"
"92","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_92?ie=UTF8&pageNumber=92&sortBy=recent","nice!!!!","5.0 out of 5 stars"
"85","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_85?ie=UTF8&pageNumber=85&sortBy=recent","very good","5.0 out of 5 stars"
"70","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_70?ie=UTF8&pageNumber=70&sortBy=recent","First phone abroad works excellent no problems","5.0 out of 5 stars"
"58","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_58?ie=UTF8&pageNumber=58&sortBy=recent","i loved this phone but was unable to use it with my At&t service. I thought it would work with any carrier?","1.0 out of 5 stars"
"12","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&sortBy=recent","Work great.","4.0 out of 5 stars"
"32","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&sortBy=recent","The said the phone was new from factory but its used because I had to reset it back to factory settings, its asking for the owner's email for the phone, I put my email in and it tells me ""I must sign in using the owner's account"". This is my account as I have had the same email for 10 years and I purchased this phone and set it all up. That means someone else had this phone before me. Now I pad $150 for a phone I can't use! Not a happy person and I want my money back!","1.0 out of 5 stars"
"32","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&sortBy=recent","Great leather case for my phone.","4.0 out of 5 stars"
"21","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&sortBy=recent","I will definetely recommend it","5.0 out of 5 stars"
"62","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_62?ie=UTF8&pageNumber=62&sortBy=recent","Very good smartphone for the price with the additional advantage of being internationally-unlocked. Size is a bit large but not unlike some of the newer smartphones available out there today which do a good job both as phone and small tablet.","5.0 out of 5 stars"
"19","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&sortBy=recent","Only work for two months. No warranty after 30 days.","1.0 out of 5 stars"
"44","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_44?ie=UTF8&pageNumber=44&sortBy=recent","I bought mine in July of this year andim so frustrated with it for some reason its keeps on lagging and I don't ha e much on !my phone. If I am getting a call or on the net everything crashes ......kmrt so annoyedi have to keep taking out battery for it to no e faster will be throwing it out soon...very disatisfied customer..","1.0 out of 5 stars"
"74","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_74?ie=UTF8&pageNumber=74&sortBy=recent","Excellent","5.0 out of 5 stars"
"9","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&sortBy=recent","Amazing on time, and just over all speechless","5.0 out of 5 stars"
"51","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_51?ie=UTF8&pageNumber=51&sortBy=recent","This is a terrible phone that crashes every 5 minutes. I'm very disappointed with this order","1.0 out of 5 stars"
"51","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_51?ie=UTF8&pageNumber=51&sortBy=recent","It good","5.0 out of 5 stars"
"83","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_83?ie=UTF8&pageNumber=83&sortBy=recent","This phone is really great. I love it!","5.0 out of 5 stars"
"75","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_75?ie=UTF8&pageNumber=75&sortBy=recent","Check the price on (sounds like kick-it)  before purchasing!  I like the phones looks, display size, lighter Touchwiz.  I'm OK with display quality and speed.","4.0 out of 5 stars"
"24","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&sortBy=recent","Phone don't  have a carrier so it couldn't be activated","1.0 out of 5 stars"
"36","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_36?ie=UTF8&pageNumber=36&sortBy=recent","Nice phone, put my sim card in from my galaxy express and up in running in less than two minutes. The screen doesn't feel very robust...needs a good screen protector. ..and a good case...I've seen specials for $29/$49/$99....why pay $25  a month for a samsung s5/6? Who needs a warranty plan at this price?
The only issue is that you need to go to amazon for a case and screen protector.","4.0 out of 5 stars"
"94","http://www.amazon.com/Samsung-Unlocked-Smartphone-International-Version/product-reviews/B00OKU5RPE/ref=cm_cr_arp_d_paging_btm_94?ie=UTF8&pageNumber=94&sortBy=recent","Updated review 11.2.15: My Galaxy Grand Prime updated to Lollipop on 11.1.15 (more on this below in my review).
Before purchasing this SUPERB phone, I had the Galaxy Grand (original) yet it was time to upgrade with another 5 inch screen phone and for me, this phone is still a very nice phone even one year later!
My goal in this review is to give you the reasons why I love this phone and recommend it!

Before I begin the PROS and CONS I wanted you to know that the phone that I received the Grand Prime SM-G530H/DS, and it will work on these: Quad-Band 850/900/1800/1900.n
**** This the United States version (US) and it is unlocked to work in the United States, Canada, Mexico, Central America with a US Sim card inside this. On the box it was stated this info: AMERICAN SIM CARD ONLY: This phone is compatible with a Sim card from the Americas (The North, The South, Central America and the Caribbean).
****It also states that the American Sim card can call overseas from American Operators, so this is NOT AN INTERNATIONAL PHONE, HOWEVER IT IS A US unlocked phone for any US Sim card.
Since I do not plan on going out of the United States, this is OK with me, however, if you need a phone to take outside of the US, South America or the Caribbean, (if you plan on traveling to Europe etc) I suggest that you purchase an  UNLOCKED / INTERNATIONAL phone.

PROS:

+ Lollipop update Info: My phone updated and when it started the update, it showed the update would take over 500 mg or 1/2 gig of internal space, this is a lot of internal space. However, after the update, I had still had  2.8 gigs internal left and since I have apps Facebook, Twitter, and the Kindle app and a few other personal apps that I use, I was happy to have 2.8 gigs to add other apps later on if needed. Before you update to Lollipop, know it does take up over 500 megs of space to install, update on the phone.
****In my opinion after the Lollipop update, my phone runs very well and I like the new features of Lollipop.

+ SIZE AND WEIGHT: Perfect size considering the fact that it has the 5 inch screen. It fits easily into my smallest purse. And I purchased a leather vertical case that clips to my waistband so I take it with me to the gym to listen to my music or radio when I work out. Because the phone is so light, I carry it easily on my jeans with the pouch/case that I purchased for the phone.

+ Camera - This has a 8MP camera and I am amazed at the clarity of the pictures that I have taken with phone. For example, I took a close up of a greenish/multi-colored leaf and each vein of the leaf was very sharp and also vivid in color. Then I took outdoor shots of a few things around my home, indoor shots of special foods that I prepared and the results were truly amazing.

+ Screen Resolution - For me personally, I find the resolution (at 220 PPI - Pixels Per Inch) GOOD to VERY GOOD and I find that this screen is very VIVID and CLEAR AND EASY TO READ. In fact, webpages and my Kindle Reading app are just stunning on this phone!  *All of my pictures and videos are crystal clear with this phone.

+ WiFi/3G (Internet): Connects to any WiFi and the signal strength is excellent (even in the very back of my home and outside), most of the time I have 4 bars (outside is 2.5 bars). When not near a router or WiFi hotspot, I use AT&T for data and easily get 3G and I have gotten 3G+ (there is no 4G in my area). The data is very fast, almost as fast as my home WiFi is.

+ Temperature of the battery and of the phone - This phone and battery runs very cool and normal temp and most of the time it is running at 78 degrees to 87 degrees. When I download lots of apps or play games, it may get up to 91 degrees for a couple of minutes but goes right down to normal temps. This phone DOES NOT OVERHEAT. I have read that some newer smart phones will sometimes get up as high as 112 degrees, this one for me has not done this.
It is important to keep a phone running cooler as it will prolong the life of the phone and it is easier on the battery as well.

+  Phone call clarity etc. - No matter what my location using this phone for phone calls the clarity of calls is loud and clear whether on the phone's speaker, headset etc. I even had to turn down the volume quite a lot as the calls come in so well.

+  Overall speed, performance, smoothness, picture quality of the screen--very, very fast and peppy. And I found a way to SAVE on both memory and on battery. * Since updating to Lollipop, the phone is very responsive and I am so pleased with the phone.

+ BATTERY LIFE: This phone has given me the BEST battery life of ANY smartphone or that I ever owned. And I use 100% brightness. For me, even at 100 brightness, if I use WiFi or Data just when I need it and then turn it off, I get all day into the night on one single charge! (I charge nightly and the phone is at 100% ready to go the next morning).

+ EXTERNAL SLOT FOR MICRO SD CARD (UP TO 64GB SD CARD) - I placed a SanDisk 64 SD card and it works great with this phone. This helped to sell me on this phone as I can add my personal music, photos, videos and more to this phone! (I placed a 64GB SD Card in this phone and I still have lots of room left).

*Keep in mind where External SD cards are concerned: They are JUST for your personal files: music, videos, photos, and other files. When you install apps from Playstore or other sources, they store either in INTERNAL Memory Card or sometimes in the phone area (most store in the INTERNAL SD AREA). This is the law of the land where Android is concerned and ALL newer Android devices (including Samsung) work this way when storing your downloaded apps are concerned.

+ INTERNAL STORAGE SPACE:
This phone is advertised at 8GB of Internal space. The 8GB is the space BEFORE the drive was formatted, OS installed and then factory apps installed. So what I had on the phone BEFORE I installed any apps it had 4.5 GB left. This is how it is on any flash drive, SD card, Hard Drive as formatting alone takes up space. Now with my Lollipop update, I still have 2.8 gigs internal space left. Note that I do not install games, just apps like FaceBook,  Twitter and Kindle app.
Also, since 3.0 Android and above, you cannot save any apps to your personal SD card. Instead the apps are installed one way or the other to the INTERNAL SPACE. However, the good thing is that your personal files as photos, music, videos, and more can be installed to your EXTERNAL SD Card so you do have that space for yourself.
**I have a few apps I downloaded from the Playstore, but no games so I still have about 4.3 GB left on my phone for more apps later should I wish to install them.

+ Reading/Creating/Editing Word, Excel, Text Files and much more on this tablet: I downloaded a FREE APP called Kingsoft Office which I use for Office files (it reads, edits and creates Office files). And it also reads PDF eBooks so there is no need to download a separate PDF Reader app. *This is a MUST have if you have to read PDF or Word Docs etc, my docs are crisp and clear using this app.

+ Bluetooth Speed and Performance - The Bluetooth paired quickly with several devices and copied files at a great rate of speed.

+ Cover for this phone - I bought a soft silicone cover for the original Grand phone and it fit this phone OK however, I ordered a TPU cover online for the phone.

CONS:

- Adobe Flash is not supported in this phone or ANY ANDROID DEVICE after 4.0 OS. The only way to get flash is to get a archived flash and use a high end browser such as Puffin or Maxthon Browser. So downloading the older archived flash gives the ability to view SOME internet videos, but this is better than no flash at all. Keep in mind this is a problem with ALL brands of Android devices with 4.0 OS and higher it is just after 4.0 Android came out, the NEW and best flash is NOT supported for Android devices. It is what it is...Also, there is a newer Archived Flash out. So ask me in the comments if you need instructions and I will send them to you.

- Very small instruction ""manual"" provided with the phone, however, I went to the Samsung site and downloaded the full manual and saved it in PDF on my laptop for reading anytime I need it. If you want the link for the manual, let you know in the comments and I will give it to you.

- This phone will NOT accept an OTG (On the go) USB plug for flash drives, mice, etc. This was not a problem for me, I just plug in the USB Cable to copy files to the phone. So no big deal as I use Dropbox to download my photos and files and it is fast and easy.

- This phone is NOT AN INTERNATIONAL PHONE to bring to Europe with you. If you plan on not leaving the United States or just planning traveling to Central America or the Caribbean, then this phone should work out just fine for you. (I am going by what the box for this phone stated as I have not tested this phone anywhere but in the United States).

Bottom line: Would I buy this phone all over again? Yes I certainly would because it is so much better than the first Samsung Galaxy Grand and for me the best phone that I have ever owned! And for the money, I believe this is the best deal out there dollar for dollar. Will this phone be a good choice for you? Yes, as it is a very easy to use phone, will receive Lollipop and for me, this is the BEST SMART PHONE I HAVE EVER USED.
The advertised internal storage is 8gb before the OS andcapps leaving it at about 4.5 gb of so. If you are not into installing lots of games, but want say the FaceBook app. Twitter App, and Kindle App and a few other basic apps, then I recommend this phone to you. If you like lots of games, lots of BIG Apps, then go with a phone like Samsung Galaxy J with 16 gb and 13mp camera and Lollipop etc or a 16gb internal storage phone..

Hope this review has assisted you and thank you for reading it. Please feel free to ask me any questions in the comment area and I will answer all questions in a very timely manner.","5.0 out of 5 stars"
